ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,프롬프트,문제번호
264,방재기사,2022,2,방재시설,29,자연재해저감 종합계획 세부수립기준에 필요한 조사 종류중 자연현황에 관한 설명으로 틀린 것은?,text_only,,"자연현황에는 지질 및 토양현황, 기상현황등을 기술한다.","하천현황은 국가 및 지방하천, 소하천으로 구분하여 정비현황을 제외한 단순 현황만을 제시한다.",지형현황은 표고분포와 경사분포 현황을 제시한다.,"해안현황은 해안선의 지형학적 특징과 침식 및 퇴적 양상을 제외한 조위, 파랑, 해일등의 해안수리현황을 제시한다.",4,google/gemma-3-27b,300,181,0,60.33,104.28,0.4,194,3,197,4,True,4,"문제: 자연재해저감 종합계획 세부수립기준에 필요한 조사 종류중 자연현황에 관한 설명으로 틀린 것은?

선택지:
1. 자연현황에는 지질 및 토양현황, 기상현황등을 기술한다.
2. 하천현황은 국가 및 지방하천, 소하천으로 구분하여 정비현황을 제외한 단순 현황만을 제시한다.
3. 지형현황은 표고분포와 경사분포 현황을 제시한다.
4. 해안현황은 해안선의 지형학적 특징과 침식 및 퇴적 양상을 제외한 조위, 파랑, 해일등의 해안수리현황을 제시한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",264
265,방재기사,2022,2,재난관리,10,저수지∙댐의 안전관리 및 재해예방에 관한 법률 시행령상 재해위험 저수지∙댐으로 지정할 수 없는 것은?,text_only,O,댐의 상류지역에서 산사태 발생 우려가있는 댐,저수지에 퇴적물이 축적되어 홍수 대응능력이 부족하여 재해가 우려되는 저수지,시설물의 안전 및 유지관에 관한 특별법령에 따른 정밀안전진단 결과 E등급(불량) 판정을 받은 댐,수문학적 안전성이 부족하여 시설물의 안전 및 유지관리에 관한 특별법령에 따른 D등급 판정을 받은 댐 중에서 치수 능력을 증대하기 위한 사업이 진행중인 댐,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.41,202,3,205,4,True,4,"문제: 저수지∙댐의 안전관리 및 재해예방에 관한 법률 시행령상 재해위험 저수지∙댐으로 지정할 수 없는 것은?

선택지:
1. 댐의 상류지역에서 산사태 발생 우려가있는 댐
2. 저수지에 퇴적물이 축적되어 홍수 대응능력이 부족하여 재해가 우려되는 저수지
3. 시설물의 안전 및 유지관에 관한 특별법령에 따른 정밀안전진단 결과 E등급(불량) 판정을 받은 댐
4. 수문학적 안전성이 부족하여 시설물의 안전 및 유지관리에 관한 특별법령에 따른 D등급 판정을 받은 댐 중에서 치수 능력을 증대하기 위한 사업이 진행중인 댐

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",265
266,방재기사,2019,5,방재사업,87,"대도시 지역에 대하여 다음과 같은 값이 주어진 경우 이재민 발생방지 편익은 얼마인가?\n\n연평균 유지관리비 : 552백만원\n침수면적 : 5.45ha\n단위 침수면적당 이재민 수 : 1.85명/ha \n일평균 국민소득 : 일 평균 0.027만원/명, \n평균 대피일수 : 10일\n홍수 빈도율 : 0.556",text_only,,0.206만원,0.962만원,"1,514만원","2,722만원",3,google/gemma-3-27b,300,181,0,60.33,104.28,0.41,199,3,202,3,True,3,"문제: 대도시 지역에 대하여 다음과 같은 값이 주어진 경우 이재민 발생방지 편익은 얼마인가?\n\n연평균 유지관리비 : 552백만원\n침수면적 : 5.45ha\n단위 침수면적당 이재민 수 : 1.85명/ha \n일평균 국민소득 : 일 평균 0.027만원/명, \n평균 대피일수 : 10일\n홍수 빈도율 : 0.556

선택지:
1. 0.206만원
2. 0.962만원
3. 1,514만원
4. 2,722만원

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",266
267,방재기사,2019,5,방재시설,33,자연재해저감종합계획의 최초 계획수립 후 계획의 타당성을 재검토하고 이를 정비하는 주기는 얼마인가?,text_only,,1년,3년,5년,7년,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,95,3,98,3,True,3,"문제: 자연재해저감종합계획의 최초 계획수립 후 계획의 타당성을 재검토하고 이를 정비하는 주기는 얼마인가?

선택지:
1. 1년
2. 3년
3. 5년
4. 7년

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",267
268,방재기사,2021,2,방재사업,86,시설물의 안전 및 유지관리에 관한 특별법령상 안전등급 A등급의 점검 실시시기로 틀린 것은?,text_only,O,성능평가: 5년에 1회이상,정밀안전진단: 6년에 1회이상,정기안전점검: 반기에 1회이상,정말안전점검(건축물): 3년에 1회이상,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,131,3,134,4,True,4,"문제: 시설물의 안전 및 유지관리에 관한 특별법령상 안전등급 A등급의 점검 실시시기로 틀린 것은?

선택지:
1. 성능평가: 5년에 1회이상
2. 정밀안전진단: 6년에 1회이상
3. 정기안전점검: 반기에 1회이상
4. 정말안전점검(건축물): 3년에 1회이상

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",268
269,방재기사,2020,3,방재사업,90,어느 하천에서 재현기간 5년 홍수가 다음해에 발생할 확률(%) 'A' 재현기간 5년 홍수가 다음 5년 동안 적어도 한 번 발생할 확률(%) 'B'는 각각얼마인가?,text_only,,"A: 20%, B: 50%","A: 25%, B: 67%","A: 20%, B: 67%","A: 25%, B: 50%",3,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,152,3,155,3,True,3,"문제: 어느 하천에서 재현기간 5년 홍수가 다음해에 발생할 확률(%) 'A' 재현기간 5년 홍수가 다음 5년 동안 적어도 한 번 발생할 확률(%) 'B'는 각각얼마인가?

선택지:
1. A: 20%, B: 50%
2. A: 25%, B: 67%
3. A: 20%, B: 67%
4. A: 25%, B: 50%

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",269
270,방재기사,2020,3,방재사업,88,"시설물의 안전 및 유지관리 실시등에 관한 지침상 안전성평가를 위해 필요한 계측, 측정, 조사 및 시험 항목으로 명시되지 않는 것은?",text_only,,누수탐사,수리·수충격·수문조사,"지형,지질조사 및 토질시험",재해이력조사 및 수리모형실험,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.33,124,3,127,4,True,4,"문제: 시설물의 안전 및 유지관리 실시등에 관한 지침상 안전성평가를 위해 필요한 계측, 측정, 조사 및 시험 항목으로 명시되지 않는 것은?

선택지:
1. 누수탐사
2. 수리·수충격·수문조사
3. 지형,지질조사 및 토질시험
4. 재해이력조사 및 수리모형실험

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",270
271,방재기사,2019,5,재난관리,15,2002년 태풍'루사'가 한반도에 상류했던 때 강원도 심석천에 시간당 100mm의 집중호우가 발생했는데 심석천의 면적은 36km이고 유출계수는 0.4라고 가정할 때 합리식에 따른 유역출구에서의 첨두유량은 얼마인가?,text_only,,100,200,300,400,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,150,3,153,3,False,3,"문제: 2002년 태풍'루사'가 한반도에 상류했던 때 강원도 심석천에 시간당 100mm의 집중호우가 발생했는데 심석천의 면적은 36km이고 유출계수는 0.4라고 가정할 때 합리식에 따른 유역출구에서의 첨두유량은 얼마인가?

선택지:
1. 100
2. 200
3. 300
4. 400

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",271
272,방재기사,2019,5,방재시설,39,침수지역의 배수를 위한 펌프의 설치를 위해 직경 0.2m의 배수관을 연결하였다. 배출량 0.20m$^3$/s가 되기위한 배수관의 단면평균유속(m/s)은 얼마인가?,text_only,,6.37,6.82,7.29,7.61,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,136,3,139,1,True,1,"문제: 침수지역의 배수를 위한 펌프의 설치를 위해 직경 0.2m의 배수관을 연결하였다. 배출량 0.20m$^3$/s가 되기위한 배수관의 단면평균유속(m/s)은 얼마인가?

선택지:
1. 6.37
2. 6.82
3. 7.29
4. 7.61

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",272
273,방재기사,2021,3,방재사업,90,"배수로의 수심이 2m, 폭 4m인 콘크리트 직사각형 수로의 유량(m$^3$/s)은? (단, 조도계수 n=0.012, 경사 I=0.0009이다.)",text_only,,15,20,25,30,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,124,3,127,3,False,3,"문제: 배수로의 수심이 2m, 폭 4m인 콘크리트 직사각형 수로의 유량(m$^3$/s)은? (단, 조도계수 n=0.012, 경사 I=0.0009이다.)

선택지:
1. 15
2. 20
3. 25
4. 30

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",273
274,방재기사,2020,3,방재사업,92,"다음 방재시설의 대응체제는 어떤 계측관리 수준에 관한 설명인가?\n\n시공중단, 관찰·계측의 강화, 계측빈도의 증가, 응급대책. 대책공사 제고",text_only,,통상수준,주의수준,경계수준,대피수준,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.32,117,3,120,3,True,3,"문제: 다음 방재시설의 대응체제는 어떤 계측관리 수준에 관한 설명인가?\n\n시공중단, 관찰·계측의 강화, 계측빈도의 증가, 응급대책. 대책공사 제고

선택지:
1. 통상수준
2. 주의수준
3. 경계수준
4. 대피수준

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",274
275,방재기사,2019,5,재해대책,63,침수예상시나리오에 따른 범람해석방법 및 범람특성에 대한 설명으로 틀린 것은?,text_only,,유하형 범람이 발생하는 지역은 제내지의 형상이 하천을 따라 폭이 좁게 형성된 지역으로 주로 하선종상류부에 위치하며 유하형 범람의 해석시는 하천의 종단방향에 대한 흐름이 지배적이므로 일반적으로 1차원 수리계산을 통해 침수범위와 침수심등의 침수정보를 구할 수 있다.,저류형 범람은 제내지의형상이 저류지와 같이 형성된 지역으로 하천수가 범람할 때 제내측 구간에서 저수지와 같은 정체수역으로 물이 차오르는 현상을 나타낸다.,확산형 범람은 범람흐름의 방향이나 범람범위가 정형화되어있지 않은 지역에서 발생한다. 주로 하천제방으로 보호되는 광범위한 도시지역에서 범람의 형태 나타냄,유하형 범람은 범람수가 하천을 따라서 유하하는 범람이며 범람수위가 하천의 횡단방향으로 수면경사를 가지는 것이 특징이다.,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.54,309,3,312,4,True,4,"문제: 침수예상시나리오에 따른 범람해석방법 및 범람특성에 대한 설명으로 틀린 것은?

선택지:
1. 유하형 범람이 발생하는 지역은 제내지의 형상이 하천을 따라 폭이 좁게 형성된 지역으로 주로 하선종상류부에 위치하며 유하형 범람의 해석시는 하천의 종단방향에 대한 흐름이 지배적이므로 일반적으로 1차원 수리계산을 통해 침수범위와 침수심등의 침수정보를 구할 수 있다.
2. 저류형 범람은 제내지의형상이 저류지와 같이 형성된 지역으로 하천수가 범람할 때 제내측 구간에서 저수지와 같은 정체수역으로 물이 차오르는 현상을 나타낸다.
3. 확산형 범람은 범람흐름의 방향이나 범람범위가 정형화되어있지 않은 지역에서 발생한다. 주로 하천제방으로 보호되는 광범위한 도시지역에서 범람의 형태 나타냄
4. 유하형 범람은 범람수가 하천을 따라서 유하하는 범람이며 범람수위가 하천의 횡단방향으로 수면경사를 가지는 것이 특징이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",275
276,방재기사,2021,2,재해분석,44,자연대책법령상 지역별 방재성능목표 설정·운용에 관한 설명이다. ( ) 안에 들어갈 숫자의 연결이 옳은 것은?\n\n- 방재성능목표 설정기준을 통보받은 특별시장은 해당 특별시에 대한 ( ㉠ )년 단위의 지역별 방재성능목표를 설정 공표하고 운용하여야한다.\n- 특별시장은 지역별 방재성능목표를 공표한 날부터 ( ㉡ )년마다 그 타당성여부를 검토하여 필요한 경우에는 설정된 방재성능목표를 변경 공포하여야한다.,text_only,O,"㉠ 5, ㉡ 5","㉠ 5, ㉡ 10","㉠ 10, ㉡ 5","㉠ 10, ㉡ 10",3,google/gemma-3-27b,300,181,0,60.33,104.28,0.44,247,3,250,2,False,2,"문제: 자연대책법령상 지역별 방재성능목표 설정·운용에 관한 설명이다. ( ) 안에 들어갈 숫자의 연결이 옳은 것은?\n\n- 방재성능목표 설정기준을 통보받은 특별시장은 해당 특별시에 대한 ( ㉠ )년 단위의 지역별 방재성능목표를 설정 공표하고 운용하여야한다.\n- 특별시장은 지역별 방재성능목표를 공표한 날부터 ( ㉡ )년마다 그 타당성여부를 검토하여 필요한 경우에는 설정된 방재성능목표를 변경 공포하여야한다.

선택지:
1. ㉠ 5, ㉡ 5
2. ㉠ 5, ㉡ 10
3. ㉠ 10, ㉡ 5
4. ㉠ 10, ㉡ 10

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",276
277,방재기사,2021,3,재난관리,1,재난현장에서 필요한 구조적 응급조치와 비구조적 응급조치에 관한 설명 중 틀린 것은?,text_only,,"침수방지턱, 빗물받이, 배수펌프장 설치는 구조적 대책에 속한다.",비구조적인 대책은 구조적 대책과 병행함으로써 인명피해와 2차 피해를 최소화 하는데 유용하다.,일률적인 설계기준 상향 조정보다 해당지역의 위험도를 고려한 배수체계 개선대책은 구조적 대책에 속한다.,침수위험지역 내 비상전원 가동체계 구축 및 차수용 모래주머니 확보 등은 비구조적 대책에 속한다.,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,205,3,208,3,False,3,"문제: 재난현장에서 필요한 구조적 응급조치와 비구조적 응급조치에 관한 설명 중 틀린 것은?

선택지:
1. 침수방지턱, 빗물받이, 배수펌프장 설치는 구조적 대책에 속한다.
2. 비구조적인 대책은 구조적 대책과 병행함으로써 인명피해와 2차 피해를 최소화 하는데 유용하다.
3. 일률적인 설계기준 상향 조정보다 해당지역의 위험도를 고려한 배수체계 개선대책은 구조적 대책에 속한다.
4. 침수위험지역 내 비상전원 가동체계 구축 및 차수용 모래주머니 확보 등은 비구조적 대책에 속한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",277
278,방재기사,2021,3,방재시설,21,자연재해저감 종합계획 세부수립기준상 방재시설 관련계획 중 시설정비 관련계획에 관한 사항으로 틀린 것은?,text_only,,방재시설 정비 관련 계획은 위험지구 예비후보지 선정에는 반영하지 않는다.,"국가ㆍ지방하천 및 소하천, 수도 및 하수도, 사방댐, 저수지, 항만 및 연안 등의 시설정비 관련계획을 조사한다.",방재시설 정비 관련 계획은 선정된 위험지구의 저감대책 및 시행계획 수립시 관련계획의 내용을 활용한다.,직접적인 연계성을 쉽게 파악하기 위하여 계획 전체 내용을 기술하는 것은 지양하고 자연재해저감 종합계획과 연계가 필요한 내용에 해당되는 사항만 기술한다.,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.42,222,3,225,1,True,1,"문제: 자연재해저감 종합계획 세부수립기준상 방재시설 관련계획 중 시설정비 관련계획에 관한 사항으로 틀린 것은?

선택지:
1. 방재시설 정비 관련 계획은 위험지구 예비후보지 선정에는 반영하지 않는다.
2. 국가ㆍ지방하천 및 소하천, 수도 및 하수도, 사방댐, 저수지, 항만 및 연안 등의 시설정비 관련계획을 조사한다.
3. 방재시설 정비 관련 계획은 선정된 위험지구의 저감대책 및 시행계획 수립시 관련계획의 내용을 활용한다.
4. 직접적인 연계성을 쉽게 파악하기 위하여 계획 전체 내용을 기술하는 것은 지양하고 자연재해저감 종합계획과 연계가 필요한 내용에 해당되는 사항만 기술한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",278
